,Unnamed: 0,HF,NB,TI,V,Eig_1,Eig_2,Eig_3,Negative Eigenvalues,proj0,proj1
1476,1476,0.5,0.15,0.25,0.1,-24276.658543377453,231.9305292605436,13816.998868891618,1,-0.1411412194823774,-0.2123185252469209
1120,1120,0.2,0.65,0.1,0.05,-24270.988401327297,1532.366508092629,74376.52995986048,1,0.35420644752727337,-0.4945076263619288
1525,1525,0.6,0.05,0.25,0.1,-24115.644843550785,5592.596602816037,79732.6181862589,1,-0.2825624525139955,-0.21250520094641467
1289,1289,0.3,0.55,0.1,0.05,-24031.03580494819,3.808572935795155,72465.7724838586,1,0.2127852144956553,-0.4946943020614226
840,840,0.1,0.3,0.5,0.1,-23870.567527149724,922.2501909511186,48705.41787463078,1,0.4240770233953604,0.14198126013009937
1504,1504,0.55,0.1,0.25,0.1,-23842.049923497514,5646.662659726812,23372.30216519186,1,-0.2118518359981864,-0.21241186309666782
1493,1493,0.55,0.05,0.05,0.35,-23806.055560622757,55413.626689324396,117484.40251077224,1,-0.5654982564269785,-0.14216793582959322
867,867,0.1,0.45,0.35,0.1,-23752.619016001216,-5174.6450253802695,38258.75906711515,2,0.4243570369446011,-0.07015058941732774
204,204,0.0,0.8,0.1,0.1,-23736.83840910969,52205.4683728418,62356957780566.9,1,0.5662449592249535,-0.42351699629687906
1290,1290,0.3,0.6,0.05,0.05,-23700.95298107073,6803.028851975315,120835.66544714193,1,0.21287855234540212,-0.5654049185772316
168,168,0.0,0.5,0.25,0.25,-23685.495180161222,18798.339498124253,62358799356573.3,1,0.35355308257904516,0.00046668924873444206
185,185,0.0,0.6,0.25,0.15,-23679.935683810065,18480.65046565091,62362934240324.74,1,0.49516099131015695,-0.14076786808338987
175,175,0.0,0.55,0.15,0.3,-23474.664476233465,31356.18740165717,62354061847419.695,1,0.28293580391298306,-0.07033726511682149
169,169,0.0,0.5,0.3,0.2,-23473.50060786363,15868.741888907216,62358548795992.95,1,0.4242636990948542,0.0005600270984813327
850,850,0.1,0.35,0.45,0.1,-23206.627171263375,-1977.2227330429025,44698.18647214149,2,0.4241703612451073,0.07127064361429035
1382,1382,0.4,0.15,0.35,0.1,-23171.350851696,4580.600130335247,16548.454801416425,1,9.333784974690391e-05,-0.0707106165158091
607,607,0.9,0.05,0.0,0.05,-23129.953004744,82574.90837273523,62358749904835.12,1,-0.6355555079945593,-0.6372355892900033
1310,1310,0.35,0.1,0.45,0.1,-23122.36661066953,19949.247846294456,28390.58765396487,1,0.07061727866606222,0.07080395436555591
859,859,0.1,0.4,0.4,0.1,-23040.61489753784,-4057.565106480832,41170.30881938131,2,0.42426369909485423,0.0005600270984813288
1434,1434,0.45,0.15,0.3,0.1,-22990.793515490146,1586.0004199894706,14860.446996281218,1,-0.07052394081631524,-0.14151457088136501
1209,1209,0.25,0.55,0.15,0.05,-22862.82950616669,-2743.085649424963,61237.00670465424,2,0.28340249316171745,-0.4238903476958667
1223,1223,0.3,0.05,0.55,0.1,-22779.777161887265,29326.18346474852,88811.28161707046,1,0.14114121948237748,0.21231852524692085
749,749,0.05,0.65,0.2,0.1,-22773.370944928192,11994.754903193825,67825.12927387591,1,0.49534766700965077,-0.2821891011150079
1355,1355,0.35,0.5,0.1,0.05,-22627.123424722544,-1035.9068910243075,71290.45468088082,2,0.14207459797984626,-0.4947876399111695
1576,1576,0.85,0.05,0.05,0.05,-22486.887788184904,82869.9965115202,97242.89616450526,1,-0.5649382293284971,-0.5664316349244474
159,159,0.0,0.45,0.3,0.25,-22480.015469988866,16570.16247050625,62359039097012.16,1,0.3534597447292983,0.07117730576454347
167,167,0.0,0.5,0.2,0.3,-22348.73368715338,23572.6121670656,62359167103732.67,1,0.28284246606323615,0.00037335139898755134
1287,1287,0.3,0.5,0.15,0.05,-22274.369326914682,-4025.032642292448,60711.96901686884,2,0.21269187664590838,-0.42398368554561355
160,160,0.0,0.45,0.35,0.2,-22087.935055286092,14592.796081654484,62359447343187.25,1,0.4241703612451073,0.07127064361429035
1118,1118,0.2,0.6,0.15,0.05,-22009.850863978412,-1600.7481314105835,61594.3509541472,2,0.35411310967752646,-0.42379700984611973
1470,1470,0.5,0.1,0.3,0.1,-21966.81128747872,6969.782271856451,24385.754200732223,1,-0.14123455733212426,-0.14160790873111187
1356,1356,0.35,0.55,0.05,0.05,-21939.049900452395,6423.481484109417,118806.29637540189,1,0.14216793582959317,-0.5654982564269785
1374,1374,0.4,0.1,0.4,0.1,-21875.55775495596,14589.564344003298,26919.95500572613,1,7.65607602667664e-17,-2.383552918005726e-17
178,178,0.0,0.55,0.3,0.15,-21819.256883638314,15775.424941167,62355738089206.05,1,0.4950676534604101,-0.07005725156758083
1498,1498,0.55,0.05,0.3,0.1,-21721.280768562225,6924.5412937289575,80809.53557782595,1,-0.21194517384793332,-0.14170124658085878
1574,1574,0.8,0.05,0.1,0.05,-21464.750492573206,43730.49607806324,85800.95005095114,1,-0.494320950662435,-0.4956276805588915
1427,1427,0.45,0.1,0.35,0.1,-21382.48528753449,10125.081539702633,25582.12339349659,1,-0.07061727866606211,-0.070803954365556
149,149,0.0,0.4,0.35,0.25,-21350.40893023972,15573.081941558105,62360193652378.92,1,0.35336640687955134,0.1418879222803525
1016,1016,0.15,0.75,0.05,0.05,-21329.53715109345,6069.961943540573,126971.34791049529,1,0.42501040189282924,-0.565124905027991
1300,1300,0.35,0.05,0.5,0.1,-21308.385721142437,23456.935531428277,86935.60308091488,1,0.07052394081631534,0.14151457088136493
158,158,0.0,0.45,0.25,0.3,-21295.96383475007,19572.95535336597,62358921510821.29,1,0.2827491282134893,0.07108396791479658
174,174,0.0,0.55,0.1,0.35,-21192.618024343898,48949.25173641561,62362910879010.766,1,0.21222518739717403,-0.07043060296656835
201,201,0.0,0.75,0.15,0.1,-21131.36096351814,34506.79430038751,62362256719356.36,1,0.5661516213752067,-0.35280637978107005
1353,1353,0.35,0.45,0.15,0.05,-21104.594165088634,-5338.934947040537,59943.856998994655,2,0.14198126013009937,-0.4240770233953604
1410,1410,0.4,0.45,0.1,0.05,-21079.666374491993,-2134.409904583083,69891.24577033828,2,0.07136398146403723,-0.49488097776091644
150,150,0.0,0.4,0.4,0.2,-20792.99477735856,14166.776230854633,62359112227329.164,1,0.42407702339536046,0.1419812601300994
1463,1463,0.5,0.05,0.35,0.1,-20339.80808069951,9720.28602072848,82096.73986094136,1,-0.14132789518187117,-0.07089729221530286
148,148,0.0,0.4,0.3,0.3,-20303.750012215558,17580.937291320275,62358055185474.11,1,0.2826557903637424,0.1417945844306056
1015,1015,0.15,0.7,0.1,0.05,-20290.92394728302,1898.3513004882448,75313.4316860427,1,0.4249170640430823,-0.49441428851218194
1206,1206,0.25,0.5,0.2,0.05,-20289.94295627157,-4342.194359026813,56695.20168195765,2,0.2833091553119706,-0.35317973118005763
1365,1365,0.4,0.05,0.45,0.1,-20289.650504773457,18197.950789610484,85181.08211152596,1,-9.33378497468063e-05,0.070710616515809
138,138,0.0,0.35,0.4,0.25,-20275.619051739883,15522.098422469677,62357277140262.27,1,0.3532730690298045,0.21259853879616156
166,166,0.0,0.5,0.15,0.35,-20214.215056834822,31998.347580383164,62357696689215.766,1,0.21213184954742711,0.0002800135492406607
170,170,0.0,0.5,0.35,0.15,-20073.08839051425,14199.949853803775,62358028714369.805,1,0.49497431561066324,0.0006533649482281761
1411,1411,0.4,0.5,0.05,0.05,-20049.791469127355,5795.771740445112,116695.61139738653,1,0.0714573193137841,-0.5655915942767255
1419,1419,0.45,0.05,0.4,0.1,-19910.295164335548,13568.86628499055,83561.83291230502,1,-0.07071061651580898,-9.333784974693446e-05
1571,1571,0.75,0.1,0.1,0.05,-19835.536024493827,21104.22877939289,54135.45508618638,1,-0.4236103341466259,-0.49553434270914465
1408,1408,0.4,0.4,0.15,0.05,-19801.3142020462,-6538.354164904541,58883.10575176748,2,0.07127064361429036,-0.4241703612451074
1284,1284,0.3,0.45,0.2,0.05,-19763.767455596724,-5877.390106635339,56384.57883499919,2,0.21259853879616153,-0.3532730690298045
1455,1455,0.45,0.4,0.1,0.05,-19642.63055277653,-3153.4006692750063,68230.83914179572,2,0.0006533649482282183,-0.4949743156106633
139,139,0.0,0.35,0.45,0.2,-19570.61443160735,14484.641169786126,62360419318218.11,1,0.4239836855456135,0.21269187664590844
744,744,0.05,0.6,0.25,0.1,-19524.686937085535,7690.90025192744,69897.25599185823,1,0.4952543291599038,-0.21147848459919888
1115,1115,0.2,0.55,0.2,0.05,-19362.32328904512,-2859.934699492072,56802.09004728768,2,0.35401977182777966,-0.3530863933303108
137,137,0.0,0.35,0.35,0.3,-19349.52879342148,16914.124245817085,62361292557363.625,1,0.2825624525139955,0.21250520094641465
1575,1575,0.8,0.1,0.05,0.05,-19346.844028290416,29005.42759916182,96024.1192750426,1,-0.49422761281268807,-0.5663382970747005
157,157,0.0,0.45,0.2,0.35,-19295.308589084627,24360.71122978597,62358320312277.99,1,0.21203851169768026,0.0709906300650497
1569,1569,0.75,0.05,0.15,0.05,-19254.04910950847,31198.491817683156,87481.02362344644,1,-0.4237036719963728,-0.4248237261933356
126,126,0.0,0.3,0.45,0.25,-19224.168226881335,16385.722783652745,62356727578374.46,1,0.35317973118005763,0.28330915531197054
1565,1565,0.7,0.15,0.1,0.05,-18687.952005695974,5927.7063624779785,56015.127384303385,1,-0.3528997176308169,-0.4954410048593977
1453,1453,0.45,0.35,0.15,0.05,-18655.01387606794,-7402.432637580153,57500.35991222914,2,0.0005600270984812938,-0.42426369909485423
197,197,0.0,0.7,0.2,0.1,-18626.45055072183,26004.485035693877,62357354878938.914,1,0.5660582835254598,-0.282095763265261
1350,1350,0.35,0.4,0.2,0.05,-18615.598291651106,-7359.629262752777,55799.774035692346,2,0.14188792228035252,-0.35336640687955134
1563,1563,0.7,0.1,0.15,0.05,-18500.5347976944,14454.554219593536,50102.753938681366,1,-0.35299305548056376,-0.4247303883435886
1491,1491,0.5,0.35,0.1,0.05,-18496.928066907847,-3888.848238517621,66286.11595606394,2,-0.07005725156758084,-0.49506765346041015
1085,1085,0.2,0.3,0.45,0.05,-18466.460439393544,17065.48325131742,54005.39570448993,1,0.3535530825790452,0.00046668924873443014
161,161,0.0,0.45,0.4,0.15,-18435.588994412148,13408.469767103787,62358415608353.82,1,0.4948809777609164,0.07136398146403725
147,147,0.0,0.4,0.25,0.35,-18422.663274558825,20564.09343362673,62354619905709.234,1,0.21194517384793335,0.14170124658085873
1202,1202,0.25,0.45,0.25,0.05,-18415.617066746774,-3716.8013786672623,54748.41275597832,2,0.2832158174622237,-0.2824691146642486
125,125,0.0,0.3,0.4,0.3,-18398.554431262615,17361.79972307096,62360576994430.01,1,0.2824691146642487,0.2832158174622237
127,127,0.0,0.3,0.5,0.2,-18394.87235637872,15608.431391891841,62357451686804.31,1,0.42389034769586664,0.28340249316171745
606,606,0.85,0.1,0.0,0.05,-18383.500468385646,31240.990889436685,62358749819675.27,1,-0.5648448914787503,-0.6371422514402564
1184,1184,0.25,0.3,0.4,0.05,-18313.557450766504,9133.706084539843,53850.46334908042,1,0.28293580391298306,-0.0703372651168215
1076,1076,0.2,0.25,0.5,0.05,-18277.305673137016,23330.180994148686,54637.93410193344,1,0.3534597447292983,0.0711773057645434
1456,1456,0.45,0.45,0.05,0.05,-18262.550855530677,4988.899447107177,114479.51713460745,1,0.0007467027979750803,-0.5656849321264723
113,113,0.0,0.25,0.5,0.25,-18151.077272109662,18382.936354398476,62359533681884.79,1,0.3530863933303108,0.35401977182777955
1176,1176,0.25,0.25,0.45,0.05,-18093.501367656405,15069.104771607532,54370.13628541799,1,0.2828424660632362,0.0003733513989875195
1093,1093,0.2,0.35,0.4,0.05,-18072.9277806941,11169.02458996472,53667.90658591466,1,0.3536464204287921,-0.0702439272670746
1191,1191,0.25,0.35,0.35,0.05,-18048.670345039158,3740.2684844793266,53698.335129882245,1,0.2830291417627299,-0.14104788163263057
1553,1553,0.65,0.15,0.15,0.05,-18045.277551836778,1672.5472143052098,49591.22394703356,1,-0.2822824389647548,-0.42463705049384176
1555,1555,0.65,0.2,0.1,0.05,-17936.351888541874,-409.86060422271606,58802.866353658705,2,-0.2821891011150079,-0.4953476670096508
1489,1489,0.5,0.3,0.15,0.05,-17892.07557037857,-7599.435927831068,55789.24957009426,2,-0.07015058941732771,-0.4243570369446011
1280,1280,0.3,0.4,0.25,0.05,-17890.681516698303,-5362.078442416604,54542.475531681644,2,0.21250520094641465,-0.2825624525139955
1197,1197,0.25,0.4,0.3,0.05,-17843.32912666679,-780.4299199260089,53929.49832970314,2,0.28312247961247683,-0.21175849814843958
1519,1519,0.55,0.3,0.1,0.05,-17789.049302531537,-4034.255684875671,64050.042073931014,2,-0.14076786808338987,-0.4951609913101571
1538,1538,0.6,0.2,0.15,0.05,-17739.38966082968,-4089.5623129836595,51583.04608523431,2,-0.21157182244894576,-0.4245437126440949
1013,1013,0.15,0.65,0.15,0.05,-17722.160515805266,-687.2349183934141,61914.96148945379,2,0.4248237261933355,-0.4237036719963729
165,165,0.0,0.5,0.1,0.4,-17696.964252589085,49637.65487581793,62361254203100.46,1,0.14142123303161805,0.0001866756994938369
1517,1517,0.55,0.25,0.15,0.05,-17623.290913448054,-6697.566611977331,53779.705618468855,2,-0.14086120593313675,-0.42445037479434805
1540,1540,0.6,0.25,0.1,0.05,-17608.28698275481,-3132.784562154817,61537.50275743958,2,-0.2114784845991989,-0.49525432915990397
136,136,0.0,0.35,0.3,0.35,-17571.996566259746,18868.509555575558,62355024841548.2,1,0.21185183599818644,0.21241186309666776
1111,1111,0.2,0.5,0.25,0.05,-17553.097286608496,-1954.2798232219484,54741.25771007064,2,0.3539264339780327,-0.2823757768145017
1100,1100,0.2,0.4,0.35,0.05,-17475.181221169252,5755.929381069359,53591.869470744416,1,0.353739758278539,-0.14095454378288366
112,112,0.0,0.25,0.45,0.3,-17400.439902921968,19049.53444580137,62361882522705.51,1,0.28237577681450177,0.3539264339780327
1269,1269,0.3,0.3,0.35,0.05,-17357.533872703385,2296.9695808707256,53655.349289219535,1,0.21231852524692085,-0.14114121948237743
1275,1275,0.3,0.35,0.3,0.05,-17327.211008240814,-2345.9914686611355,53794.50062204761,2,0.21241186309666774,-0.21185183599818644
1405,1405,0.4,0.35,0.2,0.05,-17278.203606015388,-8614.219856689464,54901.917026351904,2,0.07117730576454347,-0.3534597447292983
114,114,0.0,0.25,0.55,0.2,-17229.96443653832,17814.301083185455,62356504531493.85,1,0.4237970098461198,0.3541131096775265
1262,1262,0.3,0.25,0.4,0.05,-17098.37114239253,7813.259252198902,53995.2882629724,1,0.21222518739717403,-0.07043060296656836
1106,1106,0.2,0.45,0.3,0.05,-17093.18615859878,1156.766777143736,53866.680604233254,1,0.35383309612828584,-0.21166516029869267
99,99,0.0,0.2,0.55,0.25,-16995.050539463828,22160.318194519452,62358641615478.08,1,0.3529930554805639,0.42473038834358867
1572,1572,0.75,0.15,0.05,0.05,-16979.46644779332,12431.617121051251,98787.43124836884,1,-0.42351699629687906,-0.5662449592249537
971,971,0.15,0.3,0.5,0.05,-16978.871931875372,26914.19228055153,54391.0361184527,1,0.4241703612451073,0.07127064361429031
1066,1066,0.2,0.2,0.55,0.05,-16965.74730048076,29982.842071044597,55802.43767534522,1,0.3533664068795515,0.14188792228035246
151,151,0.0,0.4,0.45,0.15,-16899.233831560105,13257.470366624479,62356995298143.484,1,0.49478763991116953,0.14207459797984626
156,156,0.0,0.45,0.15,0.4,-16887.86598001451,32794.99665892246,62358352882150.91,1,0.1413278951818712,0.07089729221530285
961,961,0.15,0.25,0.55,0.05,-16823.044828124097,33405.49437724438,55147.07806999984,1,0.4240770233953605,0.14198126013009937
623,623,0.05,0.05,0.8,0.1,-16803.815993436758,99912.2816818583,124093.3511813249,1,0.4942276128126883,0.5663382970747004
1167,1167,0.25,0.2,0.5,0.05,-16779.784365115025,21464.410740044048,55473.05609195708,1,0.2827491282134893,0.07108396791479654
1492,1492,0.5,0.4,0.05,0.05,-16721.223775450107,4107.405564604975,112143.37808264299,1,-0.06996391371783395,-0.5657782699762192
124,124,0.0,0.3,0.35,0.35,-16705.5654748609,18664.318680854656,62362036812471.56,1,0.21175849814843958,0.2831224796124768
1346,1346,0.35,0.35,0.25,0.05,-16700.386278530048,-6848.617347066068,54061.68198836669,2,0.1417945844306056,-0.28265579036374233
738,738,0.05,0.55,0.3,0.1,-16550.282531098735,4436.710863033319,73129.73301223296,1,0.49516099131015695,-0.1407678680833899
980,980,0.15,0.35,0.45,0.05,-16482.421454853873,20680.112965652894,53876.986635078494,1,0.42426369909485423,0.0005600270984812852
98,98,0.0,0.2,0.5,0.3,-16285.85135459506,22567.88715396188,62365089850510.44,1,0.2822824389647549,0.4246370504938417
192,192,0.0,0.65,0.25,0.1,-16213.12067268994,21161.773970836424,62358642427450.2,1,0.565964945675713,-0.21138514674945202
146,146,0.0,0.4,0.2,0.4,-16114.11428276658,25325.406580090574,62356946314478.05,1,0.14123455733212428,0.1416079087311119
1341,1341,0.35,0.3,0.3,0.05,-16090.185628168903,-3593.8538689433603,53417.59339272568,2,0.14170124658085873,-0.2119451738479333
1450,1450,0.45,0.3,0.2,0.05,-16077.522310143819,-9305.95987013913,53681.74470010135,2,0.0004666892487344387,-0.35355308257904516
639,639,0.05,0.1,0.75,0.1,-16035.409624476777,41166.67618272076,116948.81835987308,1,0.49432095066243503,0.4956276805588914
100,100,0.0,0.2,0.6,0.2,-16029.13263793268,21791.364142750732,62363795215051.42,1,0.42370367199637293,0.42482372619333547
1560,1560,0.7,0.05,0.2,0.05,-15985.88034607961,27106.062634693142,89415.86026247422,1,-0.35308639333031067,-0.35401977182777955
1254,1254,0.3,0.2,0.45,0.05,-15794.176850227326,13934.778465039923,54970.25433562151,1,0.21213184954742714,0.0002800135492406089
111,111,0.0,0.25,0.4,0.35,-15768.626388401071,19896.8037335809,62359968660015.83,1,0.21166516029869273,0.35383309612828584
1335,1335,0.35,0.25,0.35,0.05,-15711.253450957538,1290.0735700729397,53462.9332830731,1,0.14160790873111184,-0.14123455733212428
84,84,0.0,0.15,0.6,0.25,-15680.020767903248,29433.467681957518,62360831009522.39,1,0.35289971763081696,0.4954410048593976
988,988,0.15,0.4,0.4,0.05,-15627.497788990404,14692.101172968249,53558.95258307546,1,0.42435703694460114,-0.07015058941732774
1550,1550,0.65,0.1,0.2,0.05,-15583.085274056313,10971.109054771707,51090.31214826761,1,-0.28237577681450166,-0.3539264339780327
1520,1520,0.55,0.35,0.05,0.05,-15537.001741089565,3322.4662732902857,109681.19983309142,1,-0.140674530233643,-0.5658716078259661
950,950,0.15,0.2,0.6,0.05,-15515.56547751854,40288.49624905988,56339.11147960176,1,0.4239836855456136,0.21269187664590836
140,140,0.0,0.35,0.5,0.15,-15454.603470074944,13737.540876916422,62361064152717.1,1,0.49469430206142256,0.2127852144956553
1566,1566,0.7,0.2,0.05,0.05,-15435.67696281743,5950.022151752403,101616.02250364896,1,-0.35280637978107,-0.5661516213752067
1535,1535,0.6,0.15,0.2,0.05,-15376.248241753103,-882.1120702882336,49232.244872145566,2,-0.21166516029869267,-0.35383309612828584
1486,1486,0.5,0.25,0.2,0.05,-15375.859200691044,-8811.814174236073,52175.47315333602,2,-0.07024392726707458,-0.353646420428792
135,135,0.0,0.35,0.25,0.4,-15348.093104970696,21790.293130791142,62354372159044.4,1,0.14114121948237737,0.21231852524692094
1514,1514,0.55,0.2,0.2,0.05,-15255.35619901822,-6394.247330802001,50524.06520038307,2,-0.1409545437828836,-0.353739758278539
562,562,0.45,0.5,0.0,0.05,-15177.842793292504,15513.648136704272,62358748858363.32,1,0.0008400406477219493,-0.6363955486422813
1401,1401,0.4,0.3,0.25,0.05,-15151.425978543286,-8048.950811524312,53287.295174956955,2,0.07108396791479658,-0.28274912821348924
1010,1010,0.15,0.6,0.2,0.05,-15060.591632265458,-1469.230168120023,56839.18261912016,2,0.4247303883435886,-0.3529930554805638
654,654,0.05,0.15,0.7,0.1,-15023.50922282609,21906.98474407298,111433.36662343147,1,0.4944142885121819,0.4249170640430823
83,83,0.0,0.15,0.55,0.3,-14968.49150096432,29594.21065870039,62359394739207.79,1,0.28218910111500806,0.49534766700965077
1541,1541,0.6,0.3,0.05,0.05,-14827.675306705485,2933.5252468562385,107095.79598724104,1,-0.21138514674945202,-0.565964945675713
1556,1556,0.65,0.25,0.05,0.05,-14742.756214953602,3479.564708941017,104399.50818953391,1,-0.28209576326526103,-0.5660582835254598
85,85,0.0,0.15,0.65,0.2,-14737.857507429308,29293.98749971782,62350151684876.82,1,0.4236103341466261,0.49553434270914454
97,97,0.0,0.2,0.45,0.35,-14686.47139227114,23063.11926286479,62358533627641.766,1,0.21157182244894587,0.42454371264409485
995,995,0.15,0.45,0.35,0.05,-14640.67525783628,9041.170909057795,53473.5121365538,1,0.424450374794348,-0.1408612059331368
123,123,0.0,0.3,0.3,0.4,-14548.076294604389,20520.19753576052,62360053659297.46,1,0.14104788163263052,0.2830291417627299
1328,1328,0.35,0.2,0.4,0.05,-14419.278808480178,7068.751773011718,54233.223600870326,1,0.14151457088136501,-0.07052394081631527
155,155,0.0,0.45,0.1,0.45,-14339.34777678736,50464.539694573294,62358066853939.16,1,0.07061727866606217,0.07080395436555599
1396,1396,0.4,0.25,0.3,0.05,-14223.41729083336,-4459.898862783553,52825.82264502801,2,0.0709906300650497,-0.21203851169768026
68,68,0.0,0.1,0.65,0.25,-14132.448333828384,45633.10684236404,62361241109253.29,1,0.3528063797810702,0.5661516213752067
128,128,0.0,0.3,0.55,0.15,-14090.380212641254,14973.324427256795,62361478286658.92,1,0.4946009642116758,0.2834958310114643
731,731,0.05,0.5,0.35,0.1,-13924.128974716432,1977.064089718403,77004.42248248306,1,0.4950676534604101,-0.07005725156758089
186,186,0.0,0.6,0.3,0.1,-13880.059520695337,18139.993923506656,62358125195071.12,1,0.565871607825966,-0.14067453023364299
668,668,0.05,0.2,0.65,0.1,-13831.617909329,12512.003063343094,106069.4599200603,1,0.49450762636192885,0.3542064475272733
1001,1001,0.15,0.5,0.3,0.05,-13807.945823457478,3986.2666488581517,53746.694923554576,1,0.42454371264409485,-0.21157182244894576
1006,1006,0.15,0.55,0.25,0.05,-13683.622855053614,152.52020563991414,54658.6191928699,1,0.42463705049384176,-0.28228243896475486
110,110,0.0,0.25,0.35,0.4,-13654.539466850787,21059.685627378993,62359702082313.77,1,0.14095454378288366,0.35373975827853893
145,145,0.0,0.4,0.15,0.45,-13635.258434585996,33749.76640383727,62360151166075.64,1,0.07052394081631526,0.141514570881365
1055,1055,0.2,0.15,0.6,0.05,-13523.254792391286,37127.01733114928,58402.46141020445,1,0.35327306902980454,0.21259853879616147
1446,1446,0.45,0.25,0.25,0.05,-13379.781362828735,-8664.584340417332,52254.76562959027,2,0.0003733513989875628,-0.28284246606323615
82,82,0.0,0.15,0.5,0.35,-13368.796994642216,29788.662583865684,62353997288705.47,1,0.21147848459919896,0.49525432915990386
67,67,0.0,0.1,0.6,0.3,-13366.97858253471,45534.178872853234,62355550513293.02,1,0.2820957632652611,0.5660582835254597
1157,1157,0.25,0.15,0.55,0.05,-13332.264937557346,28403.11056331845,58019.73673508204,1,0.28265579036374244,0.1417945844306056
69,69,0.0,0.1,0.7,0.2,-13308.598250038693,45789.97170134213,62366636828928.79,1,0.4235169962968791,0.5662449592249535
134,134,0.0,0.35,0.2,0.45,-12926.936038376702,26500.502504793614,62356654350287.42,1,0.0704306029665684,0.21222518739717405
1390,1390,0.4,0.2,0.35,0.05,-12892.596722901122,791.6781532653674,53277.17645257904,1,0.07089729221530282,-0.14132789518187125
115,115,0.0,0.25,0.6,0.15,-12793.907809264916,17292.119524395912,62358503714695.32,1,0.49450762636192885,0.3542064475272733
96,96,0.0,0.2,0.4,0.4,-12588.276537798265,23725.460210351284,62353791184026.27,1,0.1408612059331368,0.424450374794348
1245,1245,0.3,0.15,0.5,0.05,-12360.454461790097,20718.099050800094,57369.33100992444,1,0.21203851169768026,0.07099063006504963
51,51,0.0,0.05,0.7,0.25,-12331.884530049552,98426.06125236918,62318662924430.484,1,0.35271304193132325,0.6368622378910156
122,122,0.0,0.3,0.25,0.45,-12166.90733980198,23346.220994877425,62357554143317.234,1,0.07033726511682149,0.28293580391298306
841,841,0.1,0.3,0.55,0.05,-12164.215774394972,40623.70880956184,57518.3248452422,1,0.4947876399111696,0.14207459797984628
938,938,0.15,0.15,0.65,0.05,-12075.656215668881,47851.63343634943,58732.94062513567,1,0.42389034769586675,0.28340249316171745
1546,1546,0.65,0.05,0.25,0.05,-12028.071099701048,25682.691690063417,91525.06022914227,1,-0.28246911466424857,-0.28321581746222374
830,830,0.1,0.25,0.6,0.05,-11958.32118732803,45955.276179429595,59637.825649392646,1,0.4946943020614226,0.21278521449565524
1482,1482,0.5,0.2,0.25,0.05,-11952.449584658541,-7540.677774425757,51118.61641500761,2,-0.07033726511682148,-0.28293580391298306
723,723,0.05,0.45,0.4,0.1,-11820.702394827253,330.47404700947607,81294.85536417623,1,0.49497431561066324,0.0006533649482281839
66,66,0.0,0.1,0.55,0.35,-11739.22259548262,45456.09253790902,62375399790160.45,1,0.2113851467494521,0.5659649456757129
1531,1531,0.6,0.1,0.25,0.05,-11735.224897595852,9018.108936920626,53172.91854008661,1,-0.21175849814843953,-0.28312247961247683
52,52,0.0,0.05,0.75,0.2,-11734.583704848805,98967.21488790761,62359339817649.08,1,0.42342365844713226,0.6369555757407626
851,851,0.1,0.35,0.5,0.05,-11673.872070581361,35015.256709698886,56067.97467458591,1,0.49488097776091633,0.07136398146403722
1510,1510,0.55,0.15,0.25,0.05,-11631.010997680454,-2490.87694915786,50438.2157658897,2,-0.14104788163263052,-0.28302914176273
179,179,0.0,0.55,0.35,0.1,-11613.942988301995,16161.646549744975,62359435745165.05,1,0.5657782699762192,-0.06996391371783398
101,101,0.0,0.2,0.65,0.15,-11553.127567247848,21434.960111474615,62361786139681.33,1,0.494414288512182,0.4249170640430824
1441,1441,0.45,0.2,0.3,0.05,-11501.280989319903,-4685.9244175221575,52178.74531352156,2,0.000280013549240673,-0.21213184954742717
50,50,0.0,0.05,0.65,0.3,-11468.806750504697,98051.50482678927,62358113193824.56,1,0.2820024254155143,0.6367689000412688
109,109,0.0,0.25,0.3,0.45,-11289.438068442956,22769.442227858042,62358297135098.875,1,0.07024392726707464,0.3536464204287921
81,81,0.0,0.15,0.45,0.4,-11259.191575077743,30055.142437112416,62356672275393.83,1,0.1407678680833899,0.495160991310157
144,144,0.0,0.4,0.1,0.5,-11176.807645006254,51438.8985846595,62369818747451.6,1,-0.00018667569949376572,0.14142123303161813
1320,1320,0.35,0.15,0.45,0.05,-11031.45253275967,13695.45611007358,56423.5494366017,1,0.1414212330316181,0.0001866756994937538
860,860,0.1,0.4,0.45,0.05,-10747.8582686027,29236.19445096657,55058.63775252448,1,0.4949743156106633,0.0006533649482281959
714,714,0.05,0.4,0.45,0.1,-10597.7575192705,-179.3731600599954,85882.12787850664,2,0.4948809777609164,0.0713639814640372
818,818,0.1,0.2,0.65,0.05,-10574.873038592064,51079.775422385384,62722.57698136331,1,0.49460096421167576,0.2834958310114643
704,704,0.05,0.35,0.5,0.1,-10542.902403969048,806.9246976010952,90694.44589566634,1,0.4947876399111694,0.14207459797984623
133,133,0.0,0.35,0.15,0.5,-10491.844895792561,34898.153027222914,62359028077019.17,1,-0.00028001354924067634,0.21213184954742714
86,86,0.0,0.15,0.7,0.15,-10360.452102662148,29214.21790509392,62360259418604.086,1,0.49432095066243503,0.49562768055889134
95,95,0.0,0.2,0.35,0.45,-10210.560644096753,24686.20621878695,62349204696049.31,1,0.07015058941732773,0.4243570369446011
